50013452,白夜丶19,0,0,79,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,0,0,0,0
230010858,No绝灬恋灬,0,0,763,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
30287728,最后的情人000,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97251274,陵题苏童美,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
250034855,左手OOO右手,0,0,3748,0,0,1,0,0,0,0,0,0,0,0,0,4,2,14,0,0,0,0
160039122,呼啸心寒,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0
230057488,丶飘渺灬蓝,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60299382,一刀飘龙城,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,1,0
40046675,江湖vS战神,0,0,1326,0,0,2,4,0,0,1,7,0,0,0,0,4,0,16,0,0,0,0
50267066,紫伊飘渺,0,0,267,0,1,24,0,0,0,1,0,0,0,0,0,1,1,6,0,0,1,0
90006529,o0蝶舞翩翩0o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40781925,聪明D兔子,0,0,854,0,0,0,0,0,0,0,3,0,0,0,0,6,3,11,0,0,0,0
140002280,灬紫色V木槿灬,0,0,403,0,0,33,0,0,0,0,1,0,0,0,0,4,0,7,0,0,0,0
10002167,王者之气,0,0,113,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
260027038,GxN丶非凡鬼哥,0,0,546,0,1,0,0,0,0,0,4,0,0,0,0,2,3,3,0,0,3,0
30002430,爱水的小鱼儿,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,2,0
200793626,飞机场11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
260002606,yes孤独夜i狼,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
150057285,蓝灬雨枫丶,0,0,922,0,0,83,0,0,0,0,6,0,0,0,0,11,2,12,0,0,13,0
10002189,微笑人生,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270043724,流猪猪,0,0,1764,0,0,1,15,0,0,0,1,0,0,0,0,13,2,24,0,0,0,0
90077949,少Long不懂殇,0,0,788,0,0,1,3,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0
80001151,秋夜清风,0,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
227230937,纵真词,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
240034809,斩龙涅炎,0,0,741,0,0,0,2,0,0,1,0,0,0,0,0,2,0,9,0,0,0,0
190037164,骊山灬妖精,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
190168159,轩辕绿林伏虎后,0,0,730,0,0,0,3,0,0,0,10,0,0,0,0,5,0,13,0,0,17,0
101530626,翘翘00真是滴000,0,0,862,0,0,0,3,0,0,1,0,0,0,0,0,5,0,18,0,0,0,0
310086768,额外人格外,0,0,1073,0,0,1,3,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0
290000028,冰封deAngela,0,0,1065,0,4,8,6,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0
80001554,暗殿灬A丶King,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200013963,紫轩丶聆听,0,0,1059,0,0,74,0,0,0,0,0,0,0,0,0,14,2,9,0,0,8,0
40031839,大秦之无敌,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77245133,题明加横时柳,0,0,1540,0,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0
290129586,随心巛而发,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0
270090440,珍珠美女,0,0,882,0,2,2,4,0,0,1,7,0,0,0,0,2,0,13,0,0,0,0
120241014,花心果,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
180028059,三国VS小幽,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0
120052149,SKY景秀衣SKY,0,0,1061,0,0,84,0,0,0,0,5,0,0,0,0,17,3,17,0,0,9,0
210020813,半夜嘘嘘JJ凉,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
220001955,陌路浮影,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
200541397,喜洋洋的灰太郎,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
300079421,非凡气质,0,0,710,0,0,0,2,0,0,2,0,0,0,0,0,2,0,10,0,0,0,0
300037217,烂布巾巾,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,0
120061576,松下裙黛姿,0,0,2913,0,0,0,25,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0
110000348,AA太阳王AA,0,0,1266,0,0,0,5,0,0,1,0,0,0,0,0,2,0,7,0,0,0,0
190116871,二少的小蜜,0,0,804,0,0,0,2,0,0,0,13,0,0,0,0,3,0,9,0,0,0,0
10003561,冰沁,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
70188475,九江的,0,0,711,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0
60000890,王者V霸主,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0
240072862,轩辕小鱼88,0,0,207,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
80000519,诳语,0,0,892,0,0,4,0,0,0,0,6,0,0,0,0,8,2,15,0,0,0,0
80000048,公爵奇士,0,0,78,0,22,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,15,0
31666182,乱世丿八旗,0,0,1518,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0
10000039,灬贱灬,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0
50011372,灬Dior灬,0,0,129,0,0,1,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0
280015547,无锡的哥,0,0,482,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0
180003562,牛排烤熟了,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
100931008,xx小魔女xxDay,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
310072721,oO水流长oO,0,0,303,0,2,2,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0
60009620,雪梨0o0红,0,0,1615,0,0,11,3,0,0,0,7,0,0,0,0,3,1,18,0,0,11,0
110054580,火V辣椒,0,0,188,0,26,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0
217245253,饮处春的重意,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
180087771,轩辕灬丶多少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50002436,清风PK傲雪,0,0,1250,0,0,173,0,0,0,0,0,0,0,0,0,12,1,11,0,0,3,0
10363234,0o灵秀,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240017577,月下0o0鬼魅,0,0,527,0,0,0,0,0,0,3,0,0,0,0,0,14,2,16,0,0,0,0
180049125,花必清芬,0,0,89,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
90244712,雪飘雨菲Y7,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0
170247162,上官玉灵,0,0,141,0,0,1,0,0,0,1,0,21,0,0,0,3,0,7,0,0,0,0
280000272,傲世灬心儿,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,13,0
210013308,猩红vs鲜血,0,0,1872,0,35,22,3,0,0,0,0,0,0,0,0,3,0,9,0,0,2,0
130009766,那拉提儿,0,0,677,0,2,95,0,0,0,0,0,0,0,0,0,15,1,12,0,0,1,0
220289139,夜丶子鸢,0,0,244,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0
240364680,燕玉菲菲,0,0,544,0,1,1,1,0,0,2,0,20,0,0,0,4,0,22,0,0,12,0
17248087,世重摇一,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
25503439,阳光eThT,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0
70001786,聚天ll云中燕,0,0,526,0,0,53,0,0,0,0,0,0,0,0,0,5,1,9,0,0,0,0
155519242,卡卡LHpl,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
320031573,oo东o龙oo,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37249025,H帝豪毛毛H,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0
210013231,武林风1,0,0,1217,0,0,0,2,0,0,0,0,0,0,0,0,9,1,13,0,0,0,0
90089263,轩辕灬丶鸡蛋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37243831,墙八传土为语,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
10323472,863计划,0,0,1682,0,0,2,3,0,0,0,10,0,0,0,0,6,2,14,0,0,2,0
280083361,七月A流火,0,0,1475,0,0,0,6,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0
20002675,0o锁相披靡o0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47235183,明的衬卧这,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
160005670,梦想依云,0,0,870,0,0,0,3,0,0,1,0,0,0,0,0,2,0,13,0,0,3,0
260001553,丶地狱灬狂柒柒,0,0,98,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,18,0
30018534,噬魂丫丫,0,0,32,0,5,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,3,0
267236906,短那犹士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
150030674,lanna,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
270031775,雯雯文文,0,0,376,0,0,0,1,0,0,0,1,0,0,0,0,5,0,13,0,0,3,0
257249479,鸳又真鼓哪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
37244223,写篇不前气,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
101146515,黯然销魂惟别已,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
50047627,爱玩的格格,0,0,353,0,0,0,0,0,0,1,0,0,0,0,0,4,0,10,0,0,3,0
310231126,hhhhhhgggggg,0,0,1096,0,0,7,2,0,0,0,0,0,0,0,0,3,1,7,0,0,0,0
250035931,v鱼翁v,0,0,3031,0,0,0,7,0,0,0,0,0,0,0,0,9,4,22,0,0,0,0
160061800,出水苍龙,0,0,1422,0,0,0,2,0,0,0,0,0,0,0,0,7,2,17,0,0,0,0
180015021,兄弟情丨杰出小妖,0,0,1154,0,4,0,2,0,0,3,0,0,0,0,0,2,0,7,0,0,0,0
300019028,黑势力灬爱筱柔,0,0,948,0,0,2,0,0,0,0,3,0,0,0,0,8,2,15,0,0,0,0
320147149,罗曼蒂丨灬香儿,0,0,197,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,0,0,2,0
260030296,雪er,0,0,832,0,3,3,4,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0
130076195,蕊儿LOVE,0,0,1580,0,0,5,1,0,0,0,7,0,0,0,0,3,0,15,0,0,28,0
210027582,小小de树,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187239512,轻描淡写宝贝,0,0,1547,0,0,108,0,0,0,0,2,3,0,0,0,77,0,55,0,0,2,0
260087291,小傻哥oL,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
207238393,烂赋贬洋风难,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
40255734,星月W神话z,0,0,628,0,1,3910,0,0,0,0,7,0,0,0,0,5,0,16,0,0,0,0
275518169,阳光2NNL,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
190039515,0甜心卉儿00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150000550,孤傲神鸣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80018847,相约在明天,0,0,1770,0,1,1,3,0,0,0,0,0,0,0,0,6,0,17,0,0,1,0
60050821,挥着翅膀的小小鱼,0,0,355,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,0,0,4,0
250013499,丿情谊丶阳光灬,0,0,252,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
160008398,丿剑舞苍穹水,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
90024198,寂寞恰酒酒,0,0,1620,0,2,0,2,0,0,0,15,0,0,0,0,4,3,13,0,0,0,0
80525712,逍遥刀光剑影,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0
300001450,炫宝贝,0,0,750,0,0,3,1,0,0,2,2,0,0,0,0,5,3,20,0,0,0,0
110012381,秋静,0,0,879,0,0,2,6,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0
80001900,丿剑舞苍穹霸道,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0
20114145,星雨Q星缘,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50015520,尉迟天,0,0,1468,0,0,0,3,0,0,0,1,0,0,0,0,6,0,13,0,0,1,0
140008748,灬红尘浅笑灬狼吻,0,0,1228,0,0,0,2,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0
271165597,一峰万千,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
60129440,红儿之老夫,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
90116705,傲慢的侠客,0,0,2336,0,0,0,0,0,0,0,2,0,2,0,0,6,3,21,0,0,0,0
140018197,绝世灬小盼,0,0,579,0,0,0,0,0,0,0,2,0,0,0,0,4,0,10,0,0,13,0
200019197,狂傲孤哥,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0
310000115,氵陶瓷丶娃娃,0,0,993,0,0,67,0,0,0,3,0,0,0,0,0,11,1,10,0,0,3,0
210074605,王者归来丶锦衣卫,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
310000111,干掉小0本,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,1,0
87238385,的荷以还下仙,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0
97251648,觉引歇边,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
200006660,紫月幽魔翎,0,0,1646,0,6,63,4,0,0,0,7,0,0,0,0,13,1,18,0,0,21,0
272077519,灬银河1灬,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
320003876,永恒de美姬,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,0,4,0
40003197,不要来惹哥,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
240036622,V珍惜V,0,0,400,0,0,0,0,0,0,1,0,0,0,0,0,5,2,9,0,0,0,0
250037573,Oo咔娃伊Oo,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
250030259,夜灬银狐,0,0,755,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
140012101,星H云,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80006590,天之冷血,0,0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
270000081,丶E7丨久玉,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120670685,卡卡卡卡卡兔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50179733,我就是一枝花,0,0,399,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
20017715,桃花V仙子,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0
260028603,Oo暴炎之狼oO,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
240216059,紫梦清莲,0,0,804,0,0,0,2,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0
320001297,昨晚就是我,0,0,924,0,5,0,0,0,0,0,6,0,0,0,0,4,3,7,0,0,2,0
180003820,琳莹,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50016615,亦雨轩,0,0,25,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
170083019,第一季度,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110047962,vsv蓝v楼,0,0,148,0,2,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
160023462,玄月VA宝贝,0,0,911,0,0,8,1,0,0,4,0,0,0,0,0,2,0,11,0,0,0,0
110047619,又见手术刀,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0
212316942,颓废蓝蝶,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
50022801,哈哈p嘿嘿,0,0,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
270037280,迷雾忍者,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270053850,江南de梦然,0,0,1071,0,0,0,4,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0
50987626,a震天下a,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0
280000825,情谊拉风男,0,0,949,0,0,0,0,0,0,4,6,0,0,0,0,5,1,15,0,0,19,0
160002878,X绝恋铁一X,0,0,1337,0,1,1,8,0,0,0,2,0,0,0,0,3,0,7,0,0,0,0
70027030,楚丨义灬马尔,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
120058102,伊Y恋i,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100000361,王者V龙少,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
271931047,接各种砸星业务,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
290022408,酒醉的滋味,0,0,1828,0,0,10,4,0,0,0,7,230,0,0,0,6,1,10,0,0,4,0
130026834,寒风啸啸,0,0,495,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,8,0
40023273,清风断情,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0
190000005,冰琪琳,0,0,422,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0
110047761,魔发2,0,0,1191,0,0,1,4,0,0,0,11,12,0,0,0,2,0,8,0,0,0,0
100037649,深海灬美人鱼,0,0,448,0,0,0,1,0,0,1,2,0,4,0,0,3,2,3,0,0,0,0
120003334,王者归来丶忆云儿,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0
10000930,丿Angle丶魅影,0,0,1286,0,0,4,0,0,0,0,4,0,0,0,0,3,3,16,0,0,0,0
150194009,玩世不恭灬德育,0,0,27,0,0,0,0,0,0,1,24,0,0,0,0,0,0,7,0,0,0,0
60166064,轩辕碧海降龙王,0,0,552,0,1,0,2,0,0,0,0,0,0,0,0,5,0,15,0,0,15,0
200037089,武林风0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
323616343,魁XO,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
110015734,飘丿影,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
250002200,带血的小刀,0,0,807,0,0,0,0,0,0,0,2,0,0,0,0,2,2,5,0,0,8,0
40018286,孤鸿寡鹄OOO墨,0,0,612,0,0,0,2,0,0,0,6,0,0,0,0,2,0,7,0,0,1,0
180007814,0o大漠De沙如雪o0,0,0,613,0,0,0,1,0,0,1,32,0,2,0,0,14,0,12,0,0,0,0
40089426,遗忘所有,0,0,940,0,0,3,6,0,0,0,4,0,0,0,0,2,0,8,0,0,0,0
230000415,天涯vs秋风,0,0,365,0,3,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,4,0
10016647,羽箭,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
310026946,指尖地淡然,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0
20005503,魔刈刹,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,1,0
100000151,丨XX丨灬某人,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
250017162,缘在今生,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90056584,妖精113,0,0,1140,0,0,0,4,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0
50015664,紫月沁风,0,0,1210,0,3,2,1,0,0,0,0,0,0,0,0,3,3,11,0,0,1,0
80003407,噬魂天魔灬金铎,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,0,14,0
170279293,无所谓LU,0,0,923,0,0,0,2,0,0,0,15,0,0,0,0,2,0,10,0,0,1,0
300000150,北锋丨小雨哥,0,0,220,0,1,2783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0
70000646,安心,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0
100078424,龙城淑女888,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0
61328460,旖旎灬紫雪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137248637,更浮托偶浦的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
40001751,葬o0雪痕,0,0,159,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10,0
220025548,紫碟,0,0,305,0,5,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
60016227,东姐,0,0,1217,0,1,1,3,0,0,0,3,0,0,0,0,4,3,11,0,0,1,0
300197445,极光影,0,0,0,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230074721,丿相恋丶美女,0,0,1211,0,0,2,6,0,0,0,0,0,0,0,0,4,1,15,0,0,1,0
290047972,0o哦o豁o0,0,0,219,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0
280037138,啸傲绝灭,0,0,1237,0,0,4,6,0,0,2,0,0,0,0,0,5,0,19,0,0,5,0
210023051,Oo楼兰公主oO,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
310009564,冰凌天平,0,0,1333,0,5,239,1,0,0,1,2,26,0,0,0,15,2,18,0,0,10,0
270014353,杀破狼灬玲玲,0,0,880,0,0,0,2,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0
60083488,朴VO素,0,0,316,0,6,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0
130001149,一指擎天,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
260011731,冰水灵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180027485,牵手的风筝,0,0,2012,0,16,76,2,0,0,0,0,0,0,0,0,11,1,10,0,0,3,0
150007468,妖魔小倩,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
50000607,华丽的高傲,0,0,323,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
241161433,荷花青晴,0,0,417,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
230029662,战魂小伙,0,0,259,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0
240045974,魔女小蝶,0,0,1220,0,0,8,1,0,0,0,7,0,0,0,0,3,1,14,0,0,0,0
110003313,江湖人称灬棉花糖,0,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0
301554900,温柔丶小家碧玉,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
40011713,冷月飘桂,0,0,1610,0,14,13,2,0,0,0,2,0,0,0,0,3,0,12,0,0,4,0
117248682,惊是全火白,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
